node	length	covered_bases	depth
1133	12	0.00000000	0
1134	1	0.00000000	0
1135	2	0.00000000	0
1136	2	0.00000000	0
1137	1	0.00000000	0
1138	2	0.00000000	0
1139	2	0.00000000	0
1140	205	0.00000000	0
1141	5	0.00000000	0
1142	5	0.00000000	0
1143	2	0.00000000	0
1144	3	0.00000000	0
1145	1	0.00000000	0
1146	1	0.00000000	0
1147	1	0.00000000	0
1148	2	0.00000000	0
1149	7	0.00000000	0
1150	1	0.00000000	0
1151	8	0.00000000	0
1152	8	0.00000000	0
1153	1	0.00000000	0
1154	2	0.00000000	0
1155	2	0.00000000	0
1156	1	0.00000000	0
1157	4	0.00000000	0
1158	4	0.00000000	0
1159	90	0.00000000	0
1160	5	0.00000000	0
1161	1	0.00000000	0
1162	1	0.00000000	0
1163	6	0.00000000	0
1164	10	0.00000000	0
1165	1	0.00000000	0
1166	1	0.00000000	0
1167	1	0.00000000	0
1168	3	0.00000000	0
1169	3	0.00000000	0
1170	3	0.00000000	0
1171	3	0.00000000	0
1172	1	0.00000000	0
1173	1	0.00000000	0
1174	1	0.00000000	0
1175	125	0.00000000	0
1176	1	0.00000000	0
1177	1	0.00000000	0
1178	1	0.00000000	0
1179	2	0.00000000	0
1180	1	0.00000000	0
1181	2	0.00000000	0
1182	1	0.00000000	0
1183	1	0.00000000	0
1184	2	0.00000000	0
1185	1	0.00000000	0
1186	1	0.00000000	0
1187	4	0.00000000	0
1188	7	0.00000000	0
1189	2	0.00000000	0
1190	1	0.00000000	0
1191	4	0.00000000	0
1192	4	0.00000000	0
1193	1	0.00000000	0
1194	1	0.00000000	0
1195	1	0.00000000	0
1196	2	0.00000000	0
1197	1	0.00000000	0
1198	1	0.00000000	0
1199	1	0.00000000	0
1200	1	0.00000000	0
1201	1	0.00000000	0
1202	1	0.00000000	0
1203	1	0.00000000	0
1204	1	0.00000000	0
1205	1	0.00000000	0
1206	2	0.00000000	0
1207	2	0.00000000	0
1208	1	0.00000000	0
1209	1	0.00000000	0
1210	1	0.00000000	0
1211	1	0.00000000	0
1212	2	0.00000000	0
1213	2	0.00000000	0
1214	1	0.00000000	0
1215	3	0.00000000	0
1216	3	0.00000000	0
1217	59	0.00000000	0
1218	1	0.00000000	0
1219	1	0.00000000	0
1220	70	0.00000000	0
1221	2	0.00000000	0
1222	2	0.00000000	0
1223	5	0.00000000	0
1224	7	0.00000000	0
1225	7	0.00000000	0
1226	37	0.00000000	0
1227	3	0.00000000	0
1228	3	0.00000000	0
1229	1	0.00000000	0
1230	1	0.00000000	0
1231	1	0.00000000	0
1232	1	0.00000000	0
1233	1	0.00000000	0
1234	1	0.00000000	0
1235	1	0.00000000	0
1236	1	0.00000000	0
1237	1	0.00000000	0
1238	1	0.00000000	0
1239	1	0.00000000	0
1240	1	0.00000000	0
1241	1	0.00000000	0
1242	1	0.00000000	0
1243	131	0.00000000	0
1244	9	0.00000000	0
1245	12	0.00000000	0
1246	125	0.00000000	0
1247	1	0.00000000	0
1248	2	0.00000000	0
1249	2	0.00000000	0
1250	3	0.00000000	0
1251	1	0.00000000	0
1252	1	0.00000000	0
1253	2	0.00000000	0
1254	2	0.00000000	0
1255	2	0.00000000	0
1256	2	0.00000000	0
1257	1	0.00000000	0
1258	1	0.00000000	0
1259	9	0.00000000	0
1260	1	0.00000000	0
1261	1	0.00000000	0
1262	2	0.00000000	0
1263	4	0.00000000	0
1264	4	0.00000000	0
1265	84	0.00000000	0
1266	4	0.00000000	0
1267	4	0.00000000	0
1268	4	0.00000000	0
1269	4	0.00000000	0
1270	3	0.00000000	0
1271	2	0.00000000	0
1272	2	0.00000000	0
1273	1	0.00000000	0
1274	5	0.00000000	0
1275	5	0.00000000	0
1276	1	0.00000000	0
1277	2	0.00000000	0
1278	2	0.00000000	0
1279	2	0.00000000	0
1280	2	0.00000000	0
1281	1	0.00000000	0
1282	2	0.00000000	0
1283	1	0.00000000	0
1284	3	0.00000000	0
1285	3	0.00000000	0
1286	3	0.00000000	0
1287	24	0.00000000	0
1288	3	0.00000000	0
1289	3	0.00000000	0
1290	3	0.00000000	0
1291	3	0.00000000	0
1292	3	0.00000000	0
1293	5	0.00000000	0
1294	1	0.00000000	0
1295	1	0.00000000	0
1296	180	0.00000000	0
1297	2	0.00000000	0
1298	2	0.00000000	0
1299	1	0.00000000	0
1300	8	0.00000000	0
1301	9	0.00000000	0
1302	1	0.00000000	0
1303	1	0.00000000	0
1304	1	0.00000000	0
1305	101	0.00000000	0
1306	2	0.00000000	0
1307	2	0.00000000	0
1308	1	0.00000000	0
1309	2	0.00000000	0
1310	2	0.00000000	0
1311	1	0.00000000	0
1312	5	0.00000000	0
1313	5	0.00000000	0
1314	1	0.00000000	0
1315	1	0.00000000	0
1316	1	0.00000000	0
1317	2	0.00000000	0
1318	4	0.00000000	0
1319	1	0.00000000	0
1320	3	0.00000000	0
1321	1	0.00000000	0
1322	4	0.00000000	0
1323	4	0.00000000	0
1324	21	0.00000000	0
1325	1	0.00000000	0
1326	1	0.00000000	0
1327	23	0.00000000	0
1328	4	0.00000000	0
1329	4	0.00000000	0
1330	2	0.00000000	0
1331	3	0.00000000	0
1332	1	0.00000000	0
1333	2	0.00000000	0
1334	1	0.00000000	0
1335	1	0.00000000	0
1336	1	0.00000000	0
1337	1	0.00000000	0
1338	5	0.00000000	0
1339	2	0.00000000	0
1340	2	0.00000000	0
1341	1	0.00000000	0
1342	1	0.00000000	0
1343	1	0.00000000	0
1344	2	0.00000000	0
1345	2	0.00000000	0
1346	1	0.00000000	0
1347	1	0.00000000	0
1348	1	0.00000000	0
1349	101	773.50000000	7.658415842
1350	1	15.00000000	15
1351	1	0.00000000	0
1352	42	630.00000000	15
1353	1	15.00000000	15
1354	1	0.00000000	0
1355	1	15.00000000	15
1356	2	30.00000000	15
1357	1	14.00000000	14
1358	1	14.00000000	14
1359	1	0.00000000	0
1360	1	13.00000000	13
1361	6	78.00000000	13
1362	6	0.00000000	0
1363	1	12.00000000	12
1364	1	7.00000000	7
1365	1	5.00000000	5
1366	2	24.00000000	12
1367	1	12.00000000	12
1368	1	0.00000000	0
1369	1	12.00000000	12
1370	2	0.00000000	0
1371	4	48.00000000	12
1372	3	36.00000000	12
1373	1	0.00000000	0
1374	1	0.00000000	0
1375	3	0.00000000	0
1376	1	0.00000000	0
1377	1	0.00000000	0
1378	1	0.00000000	0
1379	2	0.00000000	0
1380	2	0.00000000	0
1381	1	0.00000000	0
1382	5	0.00000000	0
1383	5	0.00000000	0
1384	59	0.00000000	0
1385	1	0.00000000	0
1386	5	0.00000000	0
1387	1	0.00000000	0
1388	3	0.00000000	0
1389	3	0.00000000	0
1390	2	0.00000000	0
1391	1	0.00000000	0
1392	1	0.00000000	0
1393	4	0.00000000	0
1394	2	0.00000000	0
1395	1	0.00000000	0
1396	1	0.00000000	0
1397	1	0.00000000	0
1398	2	0.00000000	0
1399	1	0.00000000	0
1400	1	0.00000000	0
1401	1	0.00000000	0
1402	1	0.00000000	0
1403	1	0.00000000	0
1404	2	0.00000000	0
1405	1	0.00000000	0
1406	1	0.00000000	0
1407	4	0.00000000	0
1408	4	0.00000000	0
1409	4	0.00000000	0
1410	4	0.00000000	0
1411	191	0.00000000	0
1412	1	0.00000000	0
1413	1	0.00000000	0
1414	1	0.00000000	0
1415	2	0.00000000	0
1416	20	0.00000000	0
1417	2	0.00000000	0
1418	2	0.00000000	0
1419	1	0.00000000	0
1420	1	0.00000000	0
1421	1	0.00000000	0
1422	1	0.00000000	0
1423	1	0.00000000	0
1424	1	0.00000000	0
1425	13	0.00000000	0
1426	2	0.00000000	0
1427	2	0.00000000	0
1428	1	0.00000000	0
1429	2	0.00000000	0
1430	2	0.00000000	0
1431	28	0.00000000	0
1432	2	0.00000000	0
1433	2	0.00000000	0
1434	1	0.00000000	0
1435	14	0.00000000	0
1436	1	0.00000000	0
1437	2	0.00000000	0
1438	2	0.00000000	0
1439	2	0.00000000	0
1440	3	0.00000000	0
1441	2	0.00000000	0
1442	2	0.00000000	0
1443	1	0.00000000	0
1444	3	0.00000000	0
1445	3	0.00000000	0
1446	2	0.00000000	0
1447	1	0.00000000	0
1448	1	0.00000000	0
1449	1	0.00000000	0
1450	3	0.00000000	0
1451	1	0.00000000	0
1452	1	0.00000000	0
1453	1	0.00000000	0
1454	3	0.00000000	0
1455	1	0.00000000	0
1456	4	0.00000000	0
1457	4	0.00000000	0
1458	85	0.00000000	0
1459	37	0.00000000	0
1460	62	0.00000000	0
1461	1	0.00000000	0
1462	1	0.00000000	0
1463	1	0.00000000	0
1464	2	0.00000000	0
1465	62	0.00000000	0
1466	80	0.00000000	0
1467	6	0.00000000	0
1468	6	0.00000000	0
1469	1	0.00000000	0
1470	1	0.00000000	0
1471	1	0.00000000	0
1472	1	0.00000000	0
1473	1	0.00000000	0
1474	2	0.00000000	0
1475	1	0.00000000	0
1476	1	0.00000000	0
1477	2	0.00000000	0
1478	3	0.00000000	0
1479	3	0.00000000	0
1480	1	0.00000000	0
1481	1	0.00000000	0
1482	1	0.00000000	0
1483	1	0.00000000	0
1484	3	0.00000000	0
1485	1	0.00000000	0
1486	1	0.00000000	0
1487	1	0.00000000	0
1488	2	0.00000000	0
1489	3	0.00000000	0
1490	3	0.00000000	0
1491	167	0.00000000	0
1492	1	0.00000000	0
1493	1	0.00000000	0
1494	1	0.00000000	0
1495	5	0.00000000	0
1496	5	0.00000000	0
1497	1	0.00000000	0
1498	1	0.00000000	0
1499	1	0.00000000	0
1500	151	0.00000000	0
1501	1	0.00000000	0
1502	1	0.00000000	0
1503	3	0.00000000	0
1504	1	0.00000000	0
1505	1	0.00000000	0
1506	66	0.00000000	0
1507	301	0.00000000	0
1508	2	0.00000000	0
1509	2	0.00000000	0
1510	2	0.00000000	0
1511	2	0.00000000	0
1512	1	0.00000000	0
1513	1	0.00000000	0
1514	1	0.00000000	0
1515	65	0.00000000	0
1516	1	0.00000000	0
1517	1	0.00000000	0
1518	62	0.00000000	0
1519	1	0.00000000	0
1520	1	0.00000000	0
1521	1	0.00000000	0
1522	1	0.00000000	0
1523	1	0.00000000	0
1524	2	0.00000000	0
1525	1	0.00000000	0
1526	3	0.00000000	0
1527	3	0.00000000	0
1528	1	0.00000000	0
1529	2	0.00000000	0
1530	2	0.00000000	0
1531	2	0.00000000	0
1532	1	0.00000000	0
1533	1	0.00000000	0
1534	1	0.00000000	0
1535	1	0.00000000	0
1536	3	0.00000000	0
1537	4	0.00000000	0
1538	2	0.00000000	0
1539	1	0.00000000	0
1540	2	0.00000000	0
1541	3	43.00000000	14.33333333
1542	3	0.00000000	0
1543	48	1164.00000000	24.25
1544	1	0.00000000	0
1545	2	62.00000000	31
1546	3	96.00000000	32
1547	3	0.00000000	0
1548	1	33.00000000	33
1549	5	170.00000000	34
1550	5	0.00000000	0
1551	1	34.00000000	34
1552	2	68.00000000	34
1553	2	0.00000000	0
1554	1	34.00000000	34
1555	2	68.00000000	34
1556	2	0.00000000	0
1557	1	34.00000000	34
1558	1	34.00000000	34
1559	1	0.00000000	0
1560	82	3297.50000000	40.21341463
1561	43	1807.50000000	42.03488372
1562	1	0.00000000	0
1563	1	43.00000000	43
1564	65	2310.50000000	35.54615385
1565	1	30.00000000	30
1566	1	0.00000000	0
1567	10	315.00000000	31.5
1568	78	0.00000000	0
1569	1	0.00000000	0
1570	1	31.00000000	31
1571	2	62.00000000	31
1572	2	0.00000000	0
1573	1	30.00000000	30
1574	75	2050.50000000	27.34
1575	30	826.50000000	27.55
1576	3	75.00000000	25
1577	3	0.00000000	0
1578	1	25.00000000	25
1579	1	25.00000000	25
1580	1	0.00000000	0
1581	1	25.00000000	25
1582	7	175.00000000	25
1583	7	0.00000000	0
1584	1	25.00000000	25
1585	1	25.00000000	25
1586	1	0.00000000	0
1587	1	25.00000000	25
1588	5	130.00000000	26
1589	5	0.00000000	0
1590	3	78.00000000	26
1591	2	52.00000000	26
1592	2	0.00000000	0
1593	2	52.00000000	26
1594	4	104.00000000	26
1595	4	0.00000000	0
1596	23	667.00000000	29
1597	1	0.00000000	0
1598	1	27.00000000	27
1599	19	535.00000000	28.15789474
1600	1	29.00000000	29
1601	1	0.00000000	0
1602	75	2193.00000000	29.24
1603	1	29.00000000	29
1604	1	0.00000000	0
1605	4	116.00000000	29
1606	3	84.00000000	28
1607	3	0.00000000	0
1608	2	60.00000000	30
1609	1	28.00000000	28
1610	1	0.00000000	0
1611	1	27.00000000	27
1612	5	138.50000000	27.7
1613	5	0.00000000	0
1614	1	27.00000000	27
1615	5	135.00000000	27
1616	5	0.00000000	0
1617	85	1993.00000000	23.44705882
1618	39	842.00000000	21.58974359
1619	1	15.00000000	15
1620	1	0.00000000	0
1621	21	281.50000000	13.4047619
1622	1	7.00000000	7
1623	1	0.00000000	0
1624	30	210.00000000	7
1625	4	28.00000000	7
1626	4	0.00000000	0
1627	23	161.00000000	7
1628	1	0.00000000	0
1629	2	0.00000000	0
1630	1	7.00000000	7
1631	1	7.00000000	7
1632	2	14.00000000	7
1633	2	0.00000000	0
1634	1	7.00000000	7
1635	1	7.00000000	7
1636	1	0.00000000	0
1637	1	7.00000000	7
1638	1	7.00000000	7
1639	1	0.00000000	0
1640	1	7.00000000	7
1641	16	112.00000000	7
1642	16	0.00000000	0
1643	1	7.00000000	7
1644	2	14.00000000	7
1645	2	0.00000000	0
1646	53	209.50000000	3.952830189
1647	2	2.00000000	1
1648	1	1.00000000	1
1649	1	0.00000000	0
1650	1	1.00000000	1
1651	68	0.00000000	0
1652	1	1.00000000	1
1653	1	1.00000000	1
1654	1	0.00000000	0
1655	19	19.00000000	1
1656	2	2.00000000	1
1657	2	0.00000000	0
1658	3	3.00000000	1
1659	68	0.00000000	0
1660	2	2.00000000	1
1661	1	2.00000000	2
1662	1	0.00000000	0
1663	2	4.00000000	2
1664	1	2.00000000	2
1665	1	0.00000000	0
1666	2	4.00000000	2
1667	1	2.00000000	2
1668	1	0.00000000	0
1669	3	6.00000000	2
1670	1	2.00000000	2
1671	1	0.00000000	0
1672	3	6.00000000	2
1673	1	2.00000000	2
1674	1	0.00000000	0
1675	2	4.00000000	2
1676	1	2.00000000	2
1677	1	0.00000000	0
1678	3	9.00000000	3
1679	1	3.00000000	3
1680	1	0.00000000	0
1681	2	6.00000000	3
1682	1	3.00000000	3
1683	1	0.00000000	0
1684	2	6.00000000	3
1685	1	3.00000000	3
1686	1	0.00000000	0
1687	2	8.00000000	4
1688	68	1037.00000000	15.25
1689	3	57.00000000	19
1690	2	38.00000000	19
1691	2	0.00000000	0
1692	14	266.00000000	19
1693	68	1292.00000000	19
1694	5	95.00000000	19
1695	1	19.00000000	19
1696	1	0.00000000	0
1697	1	19.00000000	19
1698	1	19.00000000	19
1699	1	0.00000000	0
1700	1	0.00000000	0
1701	1	19.00000000	19
1702	2	38.00000000	19
1703	200	0.00000000	0
1704	97	814.00000000	8.391752577
