degree	coefficient	variables
4	-6	x_7_1,x_7_2,x_8_2,x_8_4
4	12	x_7_1,x_7_2,x_8_3,x_8_4
4	8	x_7_1,x_7_2,x_9_1,x_9_2
4	4	x_7_1,x_7_2,x_9_1,x_9_3
4	4	x_7_1,x_7_2,x_9_1,x_9_4
4	4	x_7_1,x_7_2,x_9_2,x_9_3
4	4	x_7_1,x_7_2,x_9_2,x_9_4
4	2	x_7_1,x_7_2,x_9_3,x_9_4
4	8	x_7_1,x_7_2,x_10_1,x_10_2
4	4	x_7_1,x_7_2,x_10_1,x_10_3
4	4	x_7_1,x_7_2,x_10_1,x_10_4
4	4	x_7_1,x_7_2,x_10_2,x_10_3
4	4	x_7_1,x_7_2,x_10_2,x_10_4
4	2	x_7_1,x_7_2,x_10_3,x_10_4
4	8	x_7_1,x_7_2,x_11_1,x_11_2
4	4	x_7_1,x_7_2,x_11_1,x_11_3
4	4	x_7_1,x_7_2,x_11_1,x_11_4
4	4	x_7_1,x_7_2,x_11_2,x_11_3
4	4	x_7_1,x_7_2,x_11_2,x_11_4
4	2	x_7_1,x_7_2,x_11_3,x_11_4
4	8	x_7_1,x_7_2,x_12_1,x_12_2
4	4	x_7_1,x_7_2,x_12_1,x_12_3
4	4	x_7_1,x_7_2,x_12_1,x_12_4
4	4	x_7_1,x_7_2,x_12_2,x_12_3
4	4	x_7_1,x_7_2,x_12_2,x_12_4
4	2	x_7_1,x_7_2,x_12_3,x_12_4
4	8	x_7_1,x_7_2,x_13_1,x_13_2
4	4	x_7_1,x_7_2,x_13_1,x_13_3
4	4	x_7_1,x_7_2,x_13_1,x_13_4
4	4	x_7_1,x_7_2,x_13_2,x_13_3
4	4	x_7_1,x_7_2,x_13_2,x_13_4
4	2	x_7_1,x_7_2,x_13_3,x_13_4
4	8	x_7_1,x_7_2,x_14_1,x_14_2
4	4	x_7_1,x_7_2,x_14_1,x_14_3
4	4	x_7_1,x_7_2,x_14_1,x_14_4
4	4	x_7_1,x_7_2,x_14_2,x_14_3
4	4	x_7_1,x_7_2,x_14_2,x_14_4
4	2	x_7_1,x_7_2,x_14_3,x_14_4
4	8	x_7_1,x_7_2,x_15_1,x_15_2
4	4	x_7_1,x_7_2,x_15_1,x_15_3
4	4	x_7_1,x_7_2,x_15_1,x_15_4
4	4	x_7_1,x_7_2,x_15_2,x_15_3
4	4	x_7_1,x_7_2,x_15_2,x_15_4
4	2	x_7_1,x_7_2,x_15_3,x_15_4
4	14	x_7_1,x_7_3,x_7_4,x_8_1
4	-8	x_7_1,x_7_3,x_7_4,x_8_2
4	4	x_7_1,x_7_3,x_7_4,x_8_3
4	14	x_7_1,x_7_3,x_7_4,x_8_4
4	4	x_7_1,x_7_3,x_7_4,x_9_1
4	2	x_7_1,x_7_3,x_7_4,x_9_2
4	4	x_7_1,x_7_3,x_7_4,x_9_3
4	4	x_7_1,x_7_3,x_7_4,x_9_4
4	4	x_7_1,x_7_3,x_7_4,x_10_1
4	2	x_7_1,x_7_3,x_7_4,x_10_2
4	4	x_7_1,x_7_3,x_7_4,x_10_3
4	4	x_7_1,x_7_3,x_7_4,x_10_4
4	4	x_7_1,x_7_3,x_7_4,x_11_1
4	2	x_7_1,x_7_3,x_7_4,x_11_2
4	4	x_7_1,x_7_3,x_7_4,x_11_3
4	4	x_7_1,x_7_3,x_7_4,x_11_4
4	4	x_7_1,x_7_3,x_7_4,x_12_1
4	2	x_7_1,x_7_3,x_7_4,x_12_2
4	4	x_7_1,x_7_3,x_7_4,x_12_3
4	4	x_7_1,x_7_3,x_7_4,x_12_4
4	4	x_7_1,x_7_3,x_7_4,x_13_1
4	2	x_7_1,x_7_3,x_7_4,x_13_2
4	4	x_7_1,x_7_3,x_7_4,x_13_3
4	4	x_7_1,x_7_3,x_7_4,x_13_4
4	4	x_7_1,x_7_3,x_7_4,x_14_1
4	2	x_7_1,x_7_3,x_7_4,x_14_2
4	4	x_7_1,x_7_3,x_7_4,x_14_3
4	4	x_7_1,x_7_3,x_7_4,x_14_4
4	4	x_7_1,x_7_3,x_7_4,x_15_1
4	2	x_7_1,x_7_3,x_7_4,x_15_2
4	4	x_7_1,x_7_3,x_7_4,x_15_3
4	4	x_7_1,x_7_3,x_7_4,x_15_4
4	10	x_7_1,x_7_3,x_8_0,x_8_1
4	-10	x_7_1,x_7_3,x_8_0,x_8_2
4	4	x_7_1,x_7_3,x_8_1,x_8_2
4	28	x_7_1,x_7_3,x_8_1,x_8_3
4	14	x_7_1,x_7_3,x_8_1,x_8_4
4	4	x_7_1,x_7_3,x_8_2,x_8_3
4	-8	x_7_1,x_7_3,x_8_2,x_8_4
4	4	x_7_1,x_7_3,x_8_3,x_8_4
4	4	x_7_1,x_7_3,x_9_1,x_9_2
4	8	x_7_1,x_7_3,x_9_1,x_9_3
4	4	x_7_1,x_7_3,x_9_1,x_9_4
4	4	x_7_1,x_7_3,x_9_2,x_9_3
4	2	x_7_1,x_7_3,x_9_2,x_9_4
4	4	x_7_1,x_7_3,x_9_3,x_9_4
4	4	x_7_1,x_7_3,x_10_1,x_10_2
4	8	x_7_1,x_7_3,x_10_1,x_10_3
4	4	x_7_1,x_7_3,x_10_1,x_10_4
4	4	x_7_1,x_7_3,x_10_2,x_10_3
4	2	x_7_1,x_7_3,x_10_2,x_10_4
4	4	x_7_1,x_7_3,x_10_3,x_10_4
4	4	x_7_1,x_7_3,x_11_1,x_11_2
4	8	x_7_1,x_7_3,x_11_1,x_11_3
4	4	x_7_1,x_7_3,x_11_1,x_11_4
4	4	x_7_1,x_7_3,x_11_2,x_11_3
4	2	x_7_1,x_7_3,x_11_2,x_11_4
4	4	x_7_1,x_7_3,x_11_3,x_11_4
4	4	x_7_1,x_7_3,x_12_1,x_12_2
4	8	x_7_1,x_7_3,x_12_1,x_12_3
4	4	x_7_1,x_7_3,x_12_1,x_12_4
4	4	x_7_1,x_7_3,x_12_2,x_12_3
4	2	x_7_1,x_7_3,x_12_2,x_12_4
4	4	x_7_1,x_7_3,x_12_3,x_12_4
4	4	x_7_1,x_7_3,x_13_1,x_13_2
4	8	x_7_1,x_7_3,x_13_1,x_13_3
4	4	x_7_1,x_7_3,x_13_1,x_13_4
4	4	x_7_1,x_7_3,x_13_2,x_13_3
4	2	x_7_1,x_7_3,x_13_2,x_13_4
4	4	x_7_1,x_7_3,x_13_3,x_13_4
4	4	x_7_1,x_7_3,x_14_1,x_14_2
4	8	x_7_1,x_7_3,x_14_1,x_14_3
4	4	x_7_1,x_7_3,x_14_1,x_14_4
4	4	x_7_1,x_7_3,x_14_2,x_14_3
4	2	x_7_1,x_7_3,x_14_2,x_14_4
4	4	x_7_1,x_7_3,x_14_3,x_14_4
4	4	x_7_1,x_7_3,x_15_1,x_15_2
4	8	x_7_1,x_7_3,x_15_1,x_15_3
4	4	x_7_1,x_7_3,x_15_1,x_15_4
4	4	x_7_1,x_7_3,x_15_2,x_15_3
4	2	x_7_1,x_7_3,x_15_2,x_15_4
4	4	x_7_1,x_7_3,x_15_3,x_15_4
4	10	x_7_1,x_7_4,x_8_0,x_8_1
4	-10	x_7_1,x_7_4,x_8_0,x_8_2
4	10	x_7_1,x_7_4,x_8_0,x_8_4
4	4	x_7_1,x_7_4,x_8_1,x_8_2
4	14	x_7_1,x_7_4,x_8_1,x_8_3
4	28	x_7_1,x_7_4,x_8_1,x_8_4
4	2	x_7_1,x_7_4,x_8_2,x_8_3
4	4	x_7_1,x_7_4,x_8_2,x_8_4
4	14	x_7_1,x_7_4,x_8_3,x_8_4
4	4	x_7_1,x_7_4,x_9_1,x_9_2
4	4	x_7_1,x_7_4,x_9_1,x_9_3
4	8	x_7_1,x_7_4,x_9_1,x_9_4
4	2	x_7_1,x_7_4,x_9_2,x_9_3
4	4	x_7_1,x_7_4,x_9_2,x_9_4
4	4	x_7_1,x_7_4,x_9_3,x_9_4
4	4	x_7_1,x_7_4,x_10_1,x_10_2
4	4	x_7_1,x_7_4,x_10_1,x_10_3
4	8	x_7_1,x_7_4,x_10_1,x_10_4
4	2	x_7_1,x_7_4,x_10_2,x_10_3
4	4	x_7_1,x_7_4,x_10_2,x_10_4
4	4	x_7_1,x_7_4,x_10_3,x_10_4
4	4	x_7_1,x_7_4,x_11_1,x_11_2
4	4	x_7_1,x_7_4,x_11_1,x_11_3
4	8	x_7_1,x_7_4,x_11_1,x_11_4
4	2	x_7_1,x_7_4,x_11_2,x_11_3
4	4	x_7_1,x_7_4,x_11_2,x_11_4
4	4	x_7_1,x_7_4,x_11_3,x_11_4
4	4	x_7_1,x_7_4,x_12_1,x_12_2
4	4	x_7_1,x_7_4,x_12_1,x_12_3
4	8	x_7_1,x_7_4,x_12_1,x_12_4
4	2	x_7_1,x_7_4,x_12_2,x_12_3
4	4	x_7_1,x_7_4,x_12_2,x_12_4
4	4	x_7_1,x_7_4,x_12_3,x_12_4
4	4	x_7_1,x_7_4,x_13_1,x_13_2
4	4	x_7_1,x_7_4,x_13_1,x_13_3
4	8	x_7_1,x_7_4,x_13_1,x_13_4
4	2	x_7_1,x_7_4,x_13_2,x_13_3
4	4	x_7_1,x_7_4,x_13_2,x_13_4
4	4	x_7_1,x_7_4,x_13_3,x_13_4
4	4	x_7_1,x_7_4,x_14_1,x_14_2
4	4	x_7_1,x_7_4,x_14_1,x_14_3
4	8	x_7_1,x_7_4,x_14_1,x_14_4
4	2	x_7_1,x_7_4,x_14_2,x_14_3
4	4	x_7_1,x_7_4,x_14_2,x_14_4
4	4	x_7_1,x_7_4,x_14_3,x_14_4
4	4	x_7_1,x_7_4,x_15_1,x_15_2
4	4	x_7_1,x_7_4,x_15_1,x_15_3
4	8	x_7_1,x_7_4,x_15_1,x_15_4
4	2	x_7_1,x_7_4,x_15_2,x_15_3
4	4	x_7_1,x_7_4,x_15_2,x_15_4
4	4	x_7_1,x_7_4,x_15_3,x_15_4
4	10	x_7_1,x_8_0,x_8_1,x_8_3
4	10	x_7_1,x_8_0,x_8_1,x_8_4
4	-10	x_7_1,x_8_0,x_8_2,x_8_4
4	14	x_7_1,x_8_1,x_8_2,x_8_3
4	4	x_7_1,x_8_1,x_8_2,x_8_4
4	14	x_7_1,x_8_1,x_8_3,x_8_4
4	2	x_7_1,x_8_2,x_8_3,x_8_4
4	4	x_7_1,x_9_1,x_9_2,x_9_3
4	4	x_7_1,x_9_1,x_9_2,x_9_4
4	4	x_7_1,x_9_1,x_9_3,x_9_4
4	2	x_7_1,x_9_2,x_9_3,x_9_4
4	4	x_7_1,x_10_1,x_10_2,x_10_3
4	4	x_7_1,x_10_1,x_10_2,x_10_4
4	4	x_7_1,x_10_1,x_10_3,x_10_4
4	2	x_7_1,x_10_2,x_10_3,x_10_4
4	4	x_7_1,x_11_1,x_11_2,x_11_3
4	4	x_7_1,x_11_1,x_11_2,x_11_4
4	4	x_7_1,x_11_1,x_11_3,x_11_4
4	2	x_7_1,x_11_2,x_11_3,x_11_4
4	4	x_7_1,x_12_1,x_12_2,x_12_3
4	4	x_7_1,x_12_1,x_12_2,x_12_4
4	4	x_7_1,x_12_1,x_12_3,x_12_4
4	2	x_7_1,x_12_2,x_12_3,x_12_4
4	4	x_7_1,x_13_1,x_13_2,x_13_3
4	4	x_7_1,x_13_1,x_13_2,x_13_4
4	4	x_7_1,x_13_1,x_13_3,x_13_4
4	2	x_7_1,x_13_2,x_13_3,x_13_4
4	4	x_7_1,x_14_1,x_14_2,x_14_3
4	4	x_7_1,x_14_1,x_14_2,x_14_4
4	4	x_7_1,x_14_1,x_14_3,x_14_4
4	2	x_7_1,x_14_2,x_14_3,x_14_4
4	4	x_7_1,x_15_1,x_15_2,x_15_3
4	4	x_7_1,x_15_1,x_15_2,x_15_4
4	4	x_7_1,x_15_1,x_15_3,x_15_4
4	2	x_7_1,x_15_2,x_15_3,x_15_4
4	12	x_7_2,x_7_3,x_7_4,x_8_1
4	4	x_7_2,x_7_3,x_7_4,x_8_2
4	4	x_7_2,x_7_3,x_7_4,x_8_3
4	4	x_7_2,x_7_3,x_7_4,x_8_4
4	2	x_7_2,x_7_3,x_7_4,x_9_1
4	4	x_7_2,x_7_3,x_7_4,x_9_2
4	4	x_7_2,x_7_3,x_7_4,x_9_3
4	4	x_7_2,x_7_3,x_7_4,x_9_4
4	2	x_7_2,x_7_3,x_7_4,x_10_1
4	4	x_7_2,x_7_3,x_7_4,x_10_2
4	4	x_7_2,x_7_3,x_7_4,x_10_3
4	4	x_7_2,x_7_3,x_7_4,x_10_4
4	2	x_7_2,x_7_3,x_7_4,x_11_1
4	4	x_7_2,x_7_3,x_7_4,x_11_2
4	4	x_7_2,x_7_3,x_7_4,x_11_3
4	4	x_7_2,x_7_3,x_7_4,x_11_4
4	2	x_7_2,x_7_3,x_7_4,x_12_1
4	4	x_7_2,x_7_3,x_7_4,x_12_2
4	4	x_7_2,x_7_3,x_7_4,x_12_3
4	4	x_7_2,x_7_3,x_7_4,x_12_4
4	2	x_7_2,x_7_3,x_7_4,x_13_1
4	4	x_7_2,x_7_3,x_7_4,x_13_2
4	4	x_7_2,x_7_3,x_7_4,x_13_3
4	4	x_7_2,x_7_3,x_7_4,x_13_4
4	2	x_7_2,x_7_3,x_7_4,x_14_1
4	4	x_7_2,x_7_3,x_7_4,x_14_2
4	4	x_7_2,x_7_3,x_7_4,x_14_3
4	4	x_7_2,x_7_3,x_7_4,x_14_4
4	2	x_7_2,x_7_3,x_7_4,x_15_1
4	4	x_7_2,x_7_3,x_7_4,x_15_2
4	4	x_7_2,x_7_3,x_7_4,x_15_3
4	4	x_7_2,x_7_3,x_7_4,x_15_4
4	10	x_7_2,x_7_3,x_8_0,x_8_1
4	14	x_7_2,x_7_3,x_8_1,x_8_2
4	24	x_7_2,x_7_3,x_8_1,x_8_3
4	12	x_7_2,x_7_3,x_8_1,x_8_4
4	8	x_7_2,x_7_3,x_8_2,x_8_3
4	4	x_7_2,x_7_3,x_8_2,x_8_4
4	4	x_7_2,x_7_3,x_8_3,x_8_4
4	4	x_7_2,x_7_3,x_9_1,x_9_2
4	4	x_7_2,x_7_3,x_9_1,x_9_3
4	2	x_7_2,x_7_3,x_9_1,x_9_4
4	8	x_7_2,x_7_3,x_9_2,x_9_3
4	4	x_7_2,x_7_3,x_9_2,x_9_4
4	4	x_7_2,x_7_3,x_9_3,x_9_4
4	4	x_7_2,x_7_3,x_10_1,x_10_2
4	4	x_7_2,x_7_3,x_10_1,x_10_3
4	2	x_7_2,x_7_3,x_10_1,x_10_4
4	8	x_7_2,x_7_3,x_10_2,x_10_3
4	4	x_7_2,x_7_3,x_10_2,x_10_4
4	4	x_7_2,x_7_3,x_10_3,x_10_4
4	4	x_7_2,x_7_3,x_11_1,x_11_2
4	4	x_7_2,x_7_3,x_11_1,x_11_3
4	2	x_7_2,x_7_3,x_11_1,x_11_4
4	8	x_7_2,x_7_3,x_11_2,x_11_3
4	4	x_7_2,x_7_3,x_11_2,x_11_4
4	4	x_7_2,x_7_3,x_11_3,x_11_4
4	4	x_7_2,x_7_3,x_12_1,x_12_2
4	4	x_7_2,x_7_3,x_12_1,x_12_3
4	2	x_7_2,x_7_3,x_12_1,x_12_4
4	8	x_7_2,x_7_3,x_12_2,x_12_3
4	4	x_7_2,x_7_3,x_12_2,x_12_4
4	4	x_7_2,x_7_3,x_12_3,x_12_4
4	4	x_7_2,x_7_3,x_13_1,x_13_2
4	4	x_7_2,x_7_3,x_13_1,x_13_3
4	2	x_7_2,x_7_3,x_13_1,x_13_4
4	8	x_7_2,x_7_3,x_13_2,x_13_3
4	4	x_7_2,x_7_3,x_13_2,x_13_4
4	4	x_7_2,x_7_3,x_13_3,x_13_4
4	4	x_7_2,x_7_3,x_14_1,x_14_2
4	4	x_7_2,x_7_3,x_14_1,x_14_3
4	2	x_7_2,x_7_3,x_14_1,x_14_4
4	8	x_7_2,x_7_3,x_14_2,x_14_3
4	4	x_7_2,x_7_3,x_14_2,x_14_4
4	4	x_7_2,x_7_3,x_14_3,x_14_4
4	4	x_7_2,x_7_3,x_15_1,x_15_2
4	4	x_7_2,x_7_3,x_15_1,x_15_3
4	2	x_7_2,x_7_3,x_15_1,x_15_4
4	8	x_7_2,x_7_3,x_15_2,x_15_3
4	4	x_7_2,x_7_3,x_15_2,x_15_4
4	4	x_7_2,x_7_3,x_15_3,x_15_4
4	10	x_7_2,x_7_4,x_8_0,x_8_1
4	24	x_7_2,x_7_4,x_8_1,x_8_2
4	12	x_7_2,x_7_4,x_8_1,x_8_3
4	14	x_7_2,x_7_4,x_8_1,x_8_4
4	4	x_7_2,x_7_4,x_8_2,x_8_3
4	6	x_7_2,x_7_4,x_8_2,x_8_4
4	4	x_7_2,x_7_4,x_8_3,x_8_4
4	4	x_7_2,x_7_4,x_9_1,x_9_2
4	2	x_7_2,x_7_4,x_9_1,x_9_3
4	4	x_7_2,x_7_4,x_9_1,x_9_4
4	4	x_7_2,x_7_4,x_9_2,x_9_3
4	6	x_7_2,x_7_4,x_9_2,x_9_4
4	4	x_7_2,x_7_4,x_9_3,x_9_4
4	4	x_7_2,x_7_4,x_10_1,x_10_2
4	2	x_7_2,x_7_4,x_10_1,x_10_3
4	4	x_7_2,x_7_4,x_10_1,x_10_4
4	4	x_7_2,x_7_4,x_10_2,x_10_3
4	6	x_7_2,x_7_4,x_10_2,x_10_4
4	4	x_7_2,x_7_4,x_10_3,x_10_4
4	4	x_7_2,x_7_4,x_11_1,x_11_2
4	2	x_7_2,x_7_4,x_11_1,x_11_3
4	4	x_7_2,x_7_4,x_11_1,x_11_4
4	4	x_7_2,x_7_4,x_11_2,x_11_3
4	6	x_7_2,x_7_4,x_11_2,x_11_4
4	4	x_7_2,x_7_4,x_11_3,x_11_4
4	4	x_7_2,x_7_4,x_12_1,x_12_2
4	2	x_7_2,x_7_4,x_12_1,x_12_3
4	4	x_7_2,x_7_4,x_12_1,x_12_4
4	4	x_7_2,x_7_4,x_12_2,x_12_3
4	6	x_7_2,x_7_4,x_12_2,x_12_4
4	4	x_7_2,x_7_4,x_12_3,x_12_4
4	4	x_7_2,x_7_4,x_13_1,x_13_2
4	2	x_7_2,x_7_4,x_13_1,x_13_3
4	4	x_7_2,x_7_4,x_13_1,x_13_4
4	4	x_7_2,x_7_4,x_13_2,x_13_3
4	6	x_7_2,x_7_4,x_13_2,x_13_4
4	4	x_7_2,x_7_4,x_13_3,x_13_4
4	4	x_7_2,x_7_4,x_14_1,x_14_2
4	2	x_7_2,x_7_4,x_14_1,x_14_3
4	4	x_7_2,x_7_4,x_14_1,x_14_4
4	4	x_7_2,x_7_4,x_14_2,x_14_3
4	6	x_7_2,x_7_4,x_14_2,x_14_4
4	4	x_7_2,x_7_4,x_14_3,x_14_4
4	4	x_7_2,x_7_4,x_15_1,x_15_2
4	2	x_7_2,x_7_4,x_15_1,x_15_3
4	4	x_7_2,x_7_4,x_15_1,x_15_4
4	4	x_7_2,x_7_4,x_15_2,x_15_3
4	6	x_7_2,x_7_4,x_15_2,x_15_4
4	4	x_7_2,x_7_4,x_15_3,x_15_4
4	20	x_7_2,x_8_0,x_8_1,x_8_2
4	10	x_7_2,x_8_0,x_8_1,x_8_3
4	10	x_7_2,x_8_0,x_8_1,x_8_4
4	24	x_7_2,x_8_1,x_8_2,x_8_3
4	24	x_7_2,x_8_1,x_8_2,x_8_4
4	12	x_7_2,x_8_1,x_8_3,x_8_4
4	4	x_7_2,x_8_2,x_8_3,x_8_4
4	4	x_7_2,x_9_1,x_9_2,x_9_3
4	4	x_7_2,x_9_1,x_9_2,x_9_4
4	2	x_7_2,x_9_1,x_9_3,x_9_4
4	4	x_7_2,x_9_2,x_9_3,x_9_4
4	4	x_7_2,x_10_1,x_10_2,x_10_3
4	4	x_7_2,x_10_1,x_10_2,x_10_4
4	2	x_7_2,x_10_1,x_10_3,x_10_4
4	4	x_7_2,x_10_2,x_10_3,x_10_4
4	4	x_7_2,x_11_1,x_11_2,x_11_3
4	4	x_7_2,x_11_1,x_11_2,x_11_4
4	2	x_7_2,x_11_1,x_11_3,x_11_4
4	4	x_7_2,x_11_2,x_11_3,x_11_4
4	4	x_7_2,x_12_1,x_12_2,x_12_3
4	4	x_7_2,x_12_1,x_12_2,x_12_4
4	2	x_7_2,x_12_1,x_12_3,x_12_4
4	4	x_7_2,x_12_2,x_12_3,x_12_4
4	4	x_7_2,x_13_1,x_13_2,x_13_3
4	4	x_7_2,x_13_1,x_13_2,x_13_4
4	2	x_7_2,x_13_1,x_13_3,x_13_4
4	4	x_7_2,x_13_2,x_13_3,x_13_4
4	4	x_7_2,x_14_1,x_14_2,x_14_3
4	4	x_7_2,x_14_1,x_14_2,x_14_4
4	2	x_7_2,x_14_1,x_14_3,x_14_4
4	4	x_7_2,x_14_2,x_14_3,x_14_4
4	4	x_7_2,x_15_1,x_15_2,x_15_3
4	4	x_7_2,x_15_1,x_15_2,x_15_4
4	2	x_7_2,x_15_1,x_15_3,x_15_4
4	4	x_7_2,x_15_2,x_15_3,x_15_4
4	10	x_7_3,x_7_4,x_8_0,x_8_1
4	12	x_7_3,x_7_4,x_8_1,x_8_2
4	24	x_7_3,x_7_4,x_8_1,x_8_3
4	14	x_7_3,x_7_4,x_8_1,x_8_4
4	4	x_7_3,x_7_4,x_8_2,x_8_3
4	4	x_7_3,x_7_4,x_8_2,x_8_4
4	6	x_7_3,x_7_4,x_8_3,x_8_4
4	2	x_7_3,x_7_4,x_9_1,x_9_2
4	4	x_7_3,x_7_4,x_9_1,x_9_3
4	4	x_7_3,x_7_4,x_9_1,x_9_4
4	4	x_7_3,x_7_4,x_9_2,x_9_3
4	4	x_7_3,x_7_4,x_9_2,x_9_4
4	6	x_7_3,x_7_4,x_9_3,x_9_4
4	2	x_7_3,x_7_4,x_10_1,x_10_2
4	4	x_7_3,x_7_4,x_10_1,x_10_3
4	4	x_7_3,x_7_4,x_10_1,x_10_4
4	4	x_7_3,x_7_4,x_10_2,x_10_3
4	4	x_7_3,x_7_4,x_10_2,x_10_4
4	6	x_7_3,x_7_4,x_10_3,x_10_4
4	2	x_7_3,x_7_4,x_11_1,x_11_2
4	4	x_7_3,x_7_4,x_11_1,x_11_3
4	4	x_7_3,x_7_4,x_11_1,x_11_4
4	4	x_7_3,x_7_4,x_11_2,x_11_3
4	4	x_7_3,x_7_4,x_11_2,x_11_4
4	6	x_7_3,x_7_4,x_11_3,x_11_4
4	2	x_7_3,x_7_4,x_12_1,x_12_2
4	4	x_7_3,x_7_4,x_12_1,x_12_3
4	4	x_7_3,x_7_4,x_12_1,x_12_4
4	4	x_7_3,x_7_4,x_12_2,x_12_3
4	4	x_7_3,x_7_4,x_12_2,x_12_4
4	6	x_7_3,x_7_4,x_12_3,x_12_4
4	2	x_7_3,x_7_4,x_13_1,x_13_2
4	4	x_7_3,x_7_4,x_13_1,x_13_3
4	4	x_7_3,x_7_4,x_13_1,x_13_4
4	4	x_7_3,x_7_4,x_13_2,x_13_3
4	4	x_7_3,x_7_4,x_13_2,x_13_4
4	6	x_7_3,x_7_4,x_13_3,x_13_4
4	2	x_7_3,x_7_4,x_14_1,x_14_2
4	4	x_7_3,x_7_4,x_14_1,x_14_3
4	4	x_7_3,x_7_4,x_14_1,x_14_4
4	4	x_7_3,x_7_4,x_14_2,x_14_3
4	4	x_7_3,x_7_4,x_14_2,x_14_4
4	6	x_7_3,x_7_4,x_14_3,x_14_4
4	2	x_7_3,x_7_4,x_15_1,x_15_2
4	4	x_7_3,x_7_4,x_15_1,x_15_3
4	4	x_7_3,x_7_4,x_15_1,x_15_4
4	4	x_7_3,x_7_4,x_15_2,x_15_3
4	4	x_7_3,x_7_4,x_15_2,x_15_4
4	6	x_7_3,x_7_4,x_15_3,x_15_4
4	10	x_7_3,x_8_0,x_8_1,x_8_2
4	20	x_7_3,x_8_0,x_8_1,x_8_3
4	10	x_7_3,x_8_0,x_8_1,x_8_4
4	24	x_7_3,x_8_1,x_8_2,x_8_3
4	12	x_7_3,x_8_1,x_8_2,x_8_4
4	24	x_7_3,x_8_1,x_8_3,x_8_4
4	4	x_7_3,x_8_2,x_8_3,x_8_4
4	4	x_7_3,x_9_1,x_9_2,x_9_3
4	2	x_7_3,x_9_1,x_9_2,x_9_4
4	4	x_7_3,x_9_1,x_9_3,x_9_4
4	4	x_7_3,x_9_2,x_9_3,x_9_4
4	4	x_7_3,x_10_1,x_10_2,x_10_3
4	2	x_7_3,x_10_1,x_10_2,x_10_4
4	4	x_7_3,x_10_1,x_10_3,x_10_4
4	4	x_7_3,x_10_2,x_10_3,x_10_4
4	4	x_7_3,x_11_1,x_11_2,x_11_3
4	2	x_7_3,x_11_1,x_11_2,x_11_4
4	4	x_7_3,x_11_1,x_11_3,x_11_4
4	4	x_7_3,x_11_2,x_11_3,x_11_4
4	4	x_7_3,x_12_1,x_12_2,x_12_3
4	2	x_7_3,x_12_1,x_12_2,x_12_4
4	4	x_7_3,x_12_1,x_12_3,x_12_4
4	4	x_7_3,x_12_2,x_12_3,x_12_4
4	4	x_7_3,x_13_1,x_13_2,x_13_3
4	2	x_7_3,x_13_1,x_13_2,x_13_4
4	4	x_7_3,x_13_1,x_13_3,x_13_4
4	4	x_7_3,x_13_2,x_13_3,x_13_4
4	4	x_7_3,x_14_1,x_14_2,x_14_3
4	2	x_7_3,x_14_1,x_14_2,x_14_4
4	4	x_7_3,x_14_1,x_14_3,x_14_4
4	4	x_7_3,x_14_2,x_14_3,x_14_4
4	4	x_7_3,x_15_1,x_15_2,x_15_3
4	2	x_7_3,x_15_1,x_15_2,x_15_4
4	4	x_7_3,x_15_1,x_15_3,x_15_4
4	4	x_7_3,x_15_2,x_15_3,x_15_4
4	10	x_7_4,x_8_0,x_8_1,x_8_2
4	10	x_7_4,x_8_0,x_8_1,x_8_3
4	10	x_7_4,x_8_0,x_8_1,x_8_4
4	12	x_7_4,x_8_1,x_8_2,x_8_3
4	14	x_7_4,x_8_1,x_8_2,x_8_4
4	14	x_7_4,x_8_1,x_8_3,x_8_4
4	4	x_7_4,x_8_2,x_8_3,x_8_4
4	2	x_7_4,x_9_1,x_9_2,x_9_3
4	4	x_7_4,x_9_1,x_9_2,x_9_4
4	4	x_7_4,x_9_1,x_9_3,x_9_4
4	4	x_7_4,x_9_2,x_9_3,x_9_4
4	2	x_7_4,x_10_1,x_10_2,x_10_3
4	4	x_7_4,x_10_1,x_10_2,x_10_4
4	4	x_7_4,x_10_1,x_10_3,x_10_4
4	4	x_7_4,x_10_2,x_10_3,x_10_4
4	2	x_7_4,x_11_1,x_11_2,x_11_3
4	4	x_7_4,x_11_1,x_11_2,x_11_4
4	4	x_7_4,x_11_1,x_11_3,x_11_4
4	4	x_7_4,x_11_2,x_11_3,x_11_4
4	2	x_7_4,x_12_1,x_12_2,x_12_3
4	4	x_7_4,x_12_1,x_12_2,x_12_4
4	4	x_7_4,x_12_1,x_12_3,x_12_4
4	4	x_7_4,x_12_2,x_12_3,x_12_4
4	2	x_7_4,x_13_1,x_13_2,x_13_3
4	4	x_7_4,x_13_1,x_13_2,x_13_4
4	4	x_7_4,x_13_1,x_13_3,x_13_4
4	4	x_7_4,x_13_2,x_13_3,x_13_4
4	2	x_7_4,x_14_1,x_14_2,x_14_3
4	4	x_7_4,x_14_1,x_14_2,x_14_4
4	4	x_7_4,x_14_1,x_14_3,x_14_4
4	4	x_7_4,x_14_2,x_14_3,x_14_4
4	2	x_7_4,x_15_1,x_15_2,x_15_3
4	4	x_7_4,x_15_1,x_15_2,x_15_4
4	4	x_7_4,x_15_1,x_15_3,x_15_4
4	4	x_7_4,x_15_2,x_15_3,x_15_4
4	10	x_8_0,x_8_1,x_8_2,x_8_3
4	10	x_8_0,x_8_1,x_8_2,x_8_4
4	10	x_8_0,x_8_1,x_8_2,x_9_0
