node	length	covered_bases	depth
1116	2	108.00000000	54
1117	2	112.00000000	56
1118	1	56.00000000	56
1119	16	595.50000000	37.21875
1120	47	1667.00000000	35.46808511
1121	423	0.00000000	0
1122	159	0.00000000	0
1123	1	0.00000000	0
1124	1	22.00000000	22
1125	1	0.00000000	0
1126	1	20.00000000	20
1127	1	21.00000000	21
1128	1	0.00000000	0
1129	1	19.00000000	19
1130	4	82.50000000	20.625
1131	2	38.00000000	19
1132	1	18.00000000	18
1133	1	0.00000000	0
1134	2	36.00000000	18
1135	1	18.00000000	18
1136	3	57.00000000	19
1137	2	0.00000000	0
1138	1	18.00000000	18
1139	1	18.00000000	18
1140	28	1060.00000000	37.85714286
1141	399	123.00000000	0.3082706767
1142	1	0.00000000	0
1143	2	36.00000000	18
1144	2	36.00000000	18
1145	4	0.00000000	0
1146	1	18.00000000	18
1147	2	36.00000000	18
1148	2	0.00000000	0
1149	37	929.50000000	25.12162162
1150	7	137.00000000	19.57142857
1151	1	2.00000000	2
1152	1	20.00000000	20
1153	1	22.00000000	22
1154	1	2.00000000	2
1155	2	4.00000000	2
1156	1	22.00000000	22
1157	1	22.00000000	22
1158	1	1.00000000	1
1159	1	0.00000000	0
1160	8	0.00000000	0
1161	8	0.00000000	0
1162	4	12.00000000	3
1163	2	6.00000000	3
1164	1	3.00000000	3
1165	3	20.00000000	6.666666667
1166	17	437.00000000	25.70588235
1167	27	1866.50000000	69.12962963
1168	12	817.00000000	68.08333333
1169	1	69.00000000	69
1170	1	0.00000000	0
1171	20	1368.50000000	68.425
1172	4	272.00000000	68
1173	21	1451.50000000	69.11904762
1174	1	0.00000000	0
1175	1	0.00000000	0
1176	1	69.00000000	69
1177	1	0.00000000	0
1178	1	70.00000000	70
1179	2	140.00000000	70
1180	2	0.00000000	0
1181	2	138.00000000	69
1182	61	4110.00000000	67.37704918
1183	2	2.00000000	1
1184	1	59.00000000	59
1185	1	0.00000000	0
1186	1	59.00000000	59
1187	3	177.00000000	59
1188	1	0.00000000	0
1189	1	60.00000000	60
1190	2	122.00000000	61
1191	1	0.00000000	0
1192	1	62.00000000	62
1193	1	0.00000000	0
1194	1	63.00000000	63
1195	1	63.00000000	63
1196	3	0.00000000	0
1197	3	193.50000000	64.5
1198	2	124.00000000	62
1199	2	0.00000000	0
1200	1	62.00000000	62
1201	3	187.00000000	62.33333333
1202	1	61.00000000	61
1203	1	61.00000000	61
1204	2	0.00000000	0
1205	1	61.00000000	61
1206	1	61.00000000	61
1207	1	0.00000000	0
1208	1	61.00000000	61
1209	4	2.00000000	0.5
1210	1	62.00000000	62
1211	1	0.00000000	0
1212	1	63.00000000	63
1213	1	0.00000000	0
1214	1	63.00000000	63
1215	8	0.00000000	0
1216	1	64.00000000	64
1217	2	127.00000000	63.5
1218	1	0.00000000	0
1219	1	63.00000000	63
1220	1	1.00000000	1
1221	1	0.00000000	0
1222	2	0.00000000	0
1223	1	1.00000000	1
1224	1	0.00000000	0
1225	2	0.00000000	0
1226	3	0.00000000	0
1227	2	0.00000000	0
1228	3	0.00000000	0
1229	3	0.00000000	0
1230	2	0.00000000	0
1231	1	0.00000000	0
1232	1	0.00000000	0
1233	1	0.00000000	0
1234	2	0.00000000	0
1235	2	0.00000000	0
1236	1	0.00000000	0
1237	1	0.00000000	0
1238	1	0.00000000	0
1239	1	0.00000000	0
1240	56	0.00000000	0
1241	5	0.00000000	0
1242	5	0.00000000	0
1243	1	0.00000000	0
1244	7	0.00000000	0
1245	7	0.00000000	0
1246	1	0.00000000	0
1247	3	0.00000000	0
1248	3	0.00000000	0
1249	7	0.00000000	0
1250	1	0.00000000	0
1251	1	0.00000000	0
1252	44	0.00000000	0
1253	3	0.00000000	0
1254	3	0.00000000	0
1255	1	0.00000000	0
1256	5	0.00000000	0
1257	5	0.00000000	0
1258	1	0.00000000	0
1259	4	0.00000000	0
1260	4	0.00000000	0
1261	1	0.00000000	0
1262	1	0.00000000	0
1263	1	0.00000000	0
1264	2	0.00000000	0
1265	2	0.00000000	0
1266	3	0.00000000	0
1267	1	0.00000000	0
1268	56	0.00000000	0
1269	1	0.00000000	0
1270	1	0.00000000	0
1271	6	0.00000000	0
1272	3	0.00000000	0
1273	4	0.00000000	0
1274	2	0.00000000	0
1275	1	0.00000000	0
1276	1	0.00000000	0
1277	1	0.00000000	0
1278	1	0.00000000	0
1279	1	0.00000000	0
1280	1	0.00000000	0
1281	3	0.00000000	0
1282	2	0.00000000	0
1283	59	0.00000000	0
1284	2	0.00000000	0
1285	3	0.00000000	0
1286	3	0.00000000	0
1287	2	0.00000000	0
1288	1	0.00000000	0
1289	2	0.00000000	0
1290	2	0.00000000	0
1291	1	0.00000000	0
1292	1	0.00000000	0
1293	1	0.00000000	0
1294	15	0.00000000	0
1295	1	0.00000000	0
1296	1	0.00000000	0
1297	19	0.00000000	0
1298	47	1465.00000000	31.17021277
1299	1	32.00000000	32
1300	1	0.00000000	0
1301	150	2421.00000000	16.14
1302	1	44.00000000	44
1303	11	726.00000000	66
1304	1	149.00000000	149
1305	2	124.00000000	62
1306	1	150.00000000	150
1307	6	352.00000000	58.66666667
1308	1	151.00000000	151
1309	2	117.00000000	58.5
1310	1	150.00000000	150
1311	2	118.00000000	59
1312	1	149.00000000	149
1313	2	116.00000000	58
1314	1	147.00000000	147
1315	4	223.00000000	55.75
1316	1	141.00000000	141
1317	2	104.00000000	52
1318	1	138.00000000	138
1319	1	137.00000000	137
1320	1	51.00000000	51
1321	2	36.00000000	18
1322	2	0.00000000	0
1323	2	66.00000000	33
1324	1	139.00000000	139
1325	1	105.00000000	105
1326	1	34.00000000	34
1327	11	991.50000000	90.13636364
1328	8	529.00000000	66.125
1329	2	62.00000000	31
1330	1	67.00000000	67
1331	5	185.00000000	37
1332	5	160.00000000	32
1333	11	786.50000000	71.5
1334	2	0.00000000	0
1335	1	67.00000000	67
1336	1	66.00000000	66
1337	1	0.00000000	0
1338	1	66.00000000	66
1339	1	66.00000000	66
1340	1	66.00000000	66
1341	2	132.00000000	66
1342	2	0.00000000	0
1343	1	65.00000000	65
1344	1	65.00000000	65
1345	1	0.00000000	0
1346	1	65.00000000	65
1347	3	195.00000000	65
1348	3	0.00000000	0
1349	2	132.00000000	66
1350	1	66.00000000	66
1351	1	0.00000000	0
1352	2	130.00000000	65
1353	1	65.00000000	65
1354	2	130.00000000	65
1355	2	134.00000000	67
1356	3	0.00000000	0
1357	3	192.00000000	64
1358	1	0.00000000	0
1359	1	65.00000000	65
1360	1	66.00000000	66
1361	1	65.00000000	65
1362	53	3780.00000000	71.32075472
1363	1	0.00000000	0
1364	6	414.00000000	69
1365	1	42.00000000	42
1366	1	26.00000000	26
1367	3	207.00000000	69
1368	3	0.00000000	0
1369	5	0.00000000	0
1370	168	4600.50000000	27.38392857
1371	138	3642.50000000	26.39492754
1372	4	68.00000000	17
1373	2	0.00000000	0
1374	2	32.00000000	16
1375	1	16.00000000	16
1376	2	32.00000000	16
1377	2	0.00000000	0
1378	1	16.00000000	16
1379	2	30.00000000	15
1380	2	0.00000000	0
1381	1	15.00000000	15
1382	2	30.00000000	15
1383	2	0.00000000	0
1384	1	15.00000000	15
1385	2	30.00000000	15
1386	2	0.00000000	0
1387	1	15.00000000	15
1388	2	29.00000000	14.5
1389	2	0.00000000	0
1390	1	13.00000000	13
1391	2	26.00000000	13
1392	2	0.00000000	0
1393	1	14.00000000	14
1394	1	14.00000000	14
1395	1	0.00000000	0
1396	9	126.00000000	14
1397	2	96.00000000	48
1398	2	0.00000000	0
1399	2	96.00000000	48
1400	2	96.00000000	48
1401	2	0.00000000	0
1402	1	49.00000000	49
1403	2	98.00000000	49
1404	2	0.00000000	0
1405	1	48.00000000	48
1406	2	0.00000000	0
1407	2	98.00000000	49
1408	23	1344.00000000	58.43478261
1409	8	904.00000000	113
1410	26	3480.50000000	133.8653846
1411	2	14.00000000	7
1412	15	1965.00000000	131
1413	1	0.00000000	0
1414	1	129.00000000	129
1415	1	130.00000000	130
1416	1	0.00000000	0
1417	1	130.00000000	130
1418	7	931.00000000	133
1419	1	132.00000000	132
1420	1	6.00000000	6
1421	1	5.00000000	5
1422	11	1456.00000000	132.3636364
1423	1	140.00000000	140
1424	1	0.00000000	0
1425	1	140.00000000	140
1426	1	0.00000000	0
1427	1	141.00000000	141
1428	8	1155.50000000	144.4375
1429	2	2.00000000	1
1430	1	141.00000000	141
1431	46	6594.00000000	143.3478261
1432	1	30.00000000	30
1433	1	121.00000000	121
1434	131	17765.00000000	135.610687
1435	22	1359.00000000	61.77272727
1436	12	0.00000000	0
1437	5	0.00000000	0
1438	1	0.00000000	0
1439	1	0.00000000	0
1440	6	0.00000000	0
1441	6	0.00000000	0
1442	4	0.00000000	0
1443	15	0.00000000	0
1444	4	0.00000000	0
1445	1	0.00000000	0
1446	1	0.00000000	0
1447	4	0.00000000	0
1448	7	0.00000000	0
1449	7	0.00000000	0
1450	1	0.00000000	0
1451	4	0.00000000	0
1452	4	0.00000000	0
1453	1	0.00000000	0
1454	1	0.00000000	0
1455	1	0.00000000	0
1456	2	0.00000000	0
1457	1	0.00000000	0
1458	1	0.00000000	0
1459	1	0.00000000	0
1460	1	0.00000000	0
1461	1	0.00000000	0
1462	1	0.00000000	0
1463	1	0.00000000	0
1464	1	0.00000000	0
1465	1	0.00000000	0
1466	2	0.00000000	0
1467	2	0.00000000	0
1468	1	0.00000000	0
1469	1	0.00000000	0
1470	1	0.00000000	0
1471	1	0.00000000	0
1472	2	0.00000000	0
1473	2	0.00000000	0
1474	1	0.00000000	0
1475	3	0.00000000	0
1476	3	0.00000000	0
1477	27	0.00000000	0
1478	1	0.00000000	0
1479	4	0.00000000	0
1480	4	0.00000000	0
1481	4	0.00000000	0
1482	1	0.00000000	0
1483	2	0.00000000	0
1484	1	0.00000000	0
1485	1	0.00000000	0
1486	1	0.00000000	0
1487	3	0.00000000	0
1488	2	0.00000000	0
1489	1	0.00000000	0
1490	1	0.00000000	0
1491	2	0.00000000	0
1492	1	0.00000000	0
1493	5	0.00000000	0
1494	5	0.00000000	0
1495	1	0.00000000	0
1496	2	0.00000000	0
1497	2	0.00000000	0
1498	2	0.00000000	0
1499	2	0.00000000	0
1500	2	0.00000000	0
1501	1	0.00000000	0
1502	1	0.00000000	0
1503	3	0.00000000	0
1504	3	0.00000000	0
1505	3	0.00000000	0
1506	3	0.00000000	0
1507	1	0.00000000	0
1508	1	0.00000000	0
1509	19	0.00000000	0
1510	1	0.00000000	0
1511	2	0.00000000	0
1512	1	0.00000000	0
1513	3	0.00000000	0
1514	1	0.00000000	0
1515	3	0.00000000	0
1516	1	0.00000000	0
1517	5	0.00000000	0
1518	1	0.00000000	0
1519	1	0.00000000	0
1520	28	0.00000000	0
1521	1	0.00000000	0
1522	1	0.00000000	0
1523	1	0.00000000	0
1524	12	0.00000000	0
1525	5	0.00000000	0
1526	2	0.00000000	0
1527	2	0.00000000	0
1528	5	0.00000000	0
1529	1	0.00000000	0
1530	2	0.00000000	0
1531	7	0.00000000	0
1532	2	0.00000000	0
1533	1	0.00000000	0
1534	2	0.00000000	0
1535	2	0.00000000	0
1536	1	0.00000000	0
1537	29	0.00000000	0
1538	1	0.00000000	0
1539	1	0.00000000	0
1540	5	0.00000000	0
1541	1	0.00000000	0
1542	1	0.00000000	0
1543	4	0.00000000	0
1544	1	0.00000000	0
1545	2	0.00000000	0
1546	1	0.00000000	0
1547	1	0.00000000	0
1548	1	0.00000000	0
1549	1	0.00000000	0
1550	1	0.00000000	0
1551	1	0.00000000	0
1552	1	0.00000000	0
1553	3	0.00000000	0
1554	2	0.00000000	0
1555	1	0.00000000	0
1556	1	0.00000000	0
1557	2	0.00000000	0
1558	2	0.00000000	0
1559	2	0.00000000	0
1560	1	0.00000000	0
1561	3	0.00000000	0
1562	3	0.00000000	0
1563	42	0.00000000	0
1564	1	0.00000000	0
1565	1	0.00000000	0
1566	20	0.00000000	0
1567	32	0.00000000	0
1568	1	0.00000000	0
1569	1	0.00000000	0
1570	2	0.00000000	0
1571	2	0.00000000	0
1572	1	0.00000000	0
1573	8	0.00000000	0
1574	8	0.00000000	0
1575	1	0.00000000	0
1576	1	0.00000000	0
1577	1	0.00000000	0
1578	100	0.00000000	0
1579	67	0.00000000	0
1580	1	0.00000000	0
1581	1	0.00000000	0
1582	1	0.00000000	0
1583	2	0.00000000	0
1584	3	0.00000000	0
1585	1	0.00000000	0
1586	1	0.00000000	0
1587	2	0.00000000	0
1588	2	0.00000000	0
1589	2	0.00000000	0
1590	2	0.00000000	0
1591	1	0.00000000	0
1592	1	0.00000000	0
1593	9	0.00000000	0
1594	1	0.00000000	0
1595	1	0.00000000	0
1596	2	0.00000000	0
1597	4	0.00000000	0
1598	18	0.00000000	0
1599	25	0.00000000	0
1600	1	0.00000000	0
1601	1	0.00000000	0
1602	14	0.00000000	0
1603	3	0.00000000	0
1604	1	0.00000000	0
1605	1	0.00000000	0
1606	8	0.00000000	0
1607	9	0.00000000	0
1608	1	0.00000000	0
1609	2	0.00000000	0
1610	2	0.00000000	0
1611	1	0.00000000	0
1612	1	0.00000000	0
1613	1	0.00000000	0
1614	1	0.00000000	0
1615	1	0.00000000	0
1616	1	0.00000000	0
1617	1	0.00000000	0
1618	5	0.00000000	0
1619	5	0.00000000	0
1620	1	0.00000000	0
1621	1	0.00000000	0
1622	1	0.00000000	0
1623	2	0.00000000	0
1624	3	0.00000000	0
1625	5	0.00000000	0
1626	1	0.00000000	0
1627	4	0.00000000	0
1628	1	0.00000000	0
1629	3	0.00000000	0
1630	1	0.00000000	0
1631	4	0.00000000	0
1632	1	0.00000000	0
1633	7	0.00000000	0
1634	3	0.00000000	0
1635	142	0.00000000	0
1636	4	0.00000000	0
1637	1	0.00000000	0
1638	8	0.00000000	0
1639	8	0.00000000	0
1640	1	0.00000000	0
1641	2	0.00000000	0
1642	2	0.00000000	0
1643	1	0.00000000	0
1644	1	0.00000000	0
1645	3	0.00000000	0
1646	1	0.00000000	0
1647	3	0.00000000	0
1648	9	0.00000000	0
1649	1	0.00000000	0
1650	1	0.00000000	0
1651	5	0.00000000	0
1652	1	0.00000000	0
1653	1	0.00000000	0
1654	4	0.00000000	0
1655	1	0.00000000	0
1656	1	0.00000000	0
1657	1	0.00000000	0
1658	2	0.00000000	0
1659	2	0.00000000	0
1660	1	0.00000000	0
1661	1	0.00000000	0
1662	1	0.00000000	0
1663	1	0.00000000	0
1664	1	0.00000000	0
1665	2	0.00000000	0
1666	1	0.00000000	0
1667	1	0.00000000	0
1668	1	0.00000000	0
1669	1	0.00000000	0
1670	1	0.00000000	0
1671	1	0.00000000	0
1672	1	0.00000000	0
1673	2	0.00000000	0
1674	11	0.00000000	0
1675	2	0.00000000	0
1676	1	0.00000000	0
1677	1	0.00000000	0
1678	1	0.00000000	0
1679	3	0.00000000	0
1680	1	0.00000000	0
1681	1	0.00000000	0
1682	16	0.00000000	0
1683	1	0.00000000	0
1684	1	0.00000000	0
1685	80	190.50000000	2.38125
1686	1	0.00000000	0
1687	1	11.00000000	11
1688	21	231.00000000	11
1689	5	0.00000000	0
1690	12	0.00000000	0
1691	3	0.00000000	0
1692	1	0.00000000	0
1693	155	0.00000000	0
1694	316	0.00000000	0
1695	5	0.00000000	0
1696	115	0.00000000	0
1697	2	0.00000000	0
1698	2	0.00000000	0
1699	1	0.00000000	0
1700	1	0.00000000	0
1701	1	0.00000000	0
1702	1	0.00000000	0
1703	1	0.00000000	0
1704	1	0.00000000	0
1705	13	0.00000000	0
1706	2	0.00000000	0
1707	2	0.00000000	0
1708	1	0.00000000	0
1709	2	0.00000000	0
1710	2	0.00000000	0
1711	28	0.00000000	0
1712	2	0.00000000	0
1713	2	0.00000000	0
1714	1	0.00000000	0
1715	14	0.00000000	0
1716	1	0.00000000	0
1717	2	0.00000000	0
1718	4	0.00000000	0
1719	2	0.00000000	0
1720	2	0.00000000	0
1721	1	0.00000000	0
1722	2	0.00000000	0
1723	2	0.00000000	0
1724	1	0.00000000	0
1725	1	0.00000000	0
1726	1	0.00000000	0
1727	1	0.00000000	0
1728	1	0.00000000	0
1729	2	0.00000000	0
1730	1	0.00000000	0
1731	1	0.00000000	0
1732	1	0.00000000	0
1733	1	0.00000000	0
1734	3	0.00000000	0
1735	1	0.00000000	0
1736	3	0.00000000	0
1737	1	0.00000000	0
1738	4	0.00000000	0
1739	4	0.00000000	0
1740	22	0.00000000	0
1741	2	56.00000000	28
1742	1	28.00000000	28
1743	1	0.00000000	0
1744	62	1886.00000000	30.41935484
1745	31	0.00000000	0
1746	32	0.00000000	0
1747	37	0.00000000	0
1748	62	0.00000000	0
1749	1	0.00000000	0
1750	1	0.00000000	0
1751	1	0.00000000	0
1752	2	0.00000000	0
1753	62	0.00000000	0
1754	77	0.00000000	0
1755	3	0.00000000	0
1756	1	0.00000000	0
1757	2	0.00000000	0
1758	1	0.00000000	0
1759	2	0.00000000	0
1760	6	0.00000000	0
1761	6	0.00000000	0
1762	2	0.00000000	0
1763	3	0.00000000	0
1764	3	0.00000000	0
1765	1	0.00000000	0
1766	1	0.00000000	0
1767	1	0.00000000	0
1768	1	0.00000000	0
1769	3	0.00000000	0
1770	3	0.00000000	0
1771	1	0.00000000	0
1772	1	0.00000000	0
1773	1	0.00000000	0
1774	2	0.00000000	0
1775	3	0.00000000	0
1776	3	0.00000000	0
1777	15	0.00000000	0
1778	1	0.00000000	0
1779	1	0.00000000	0
1780	1	0.00000000	0
1781	1	0.00000000	0
1782	1	0.00000000	0
1783	1	0.00000000	0
1784	1	0.00000000	0
1785	1	0.00000000	0
1786	2	0.00000000	0
1787	2	0.00000000	0
1788	2	0.00000000	0
1789	1	0.00000000	0
1790	1	0.00000000	0
1791	1	0.00000000	0
1792	1	0.00000000	0
1793	1	0.00000000	0
1794	2	0.00000000	0
1795	1	0.00000000	0
1796	1	0.00000000	0
1797	2	0.00000000	0
1798	2	0.00000000	0
1799	1	0.00000000	0
1800	1	0.00000000	0
1801	30	0.00000000	0
1802	1	0.00000000	0
1803	1	0.00000000	0
1804	1	0.00000000	0
1805	2	0.00000000	0
1806	2	0.00000000	0
1807	1	0.00000000	0
1808	1	0.00000000	0
1809	1	0.00000000	0
1810	46	0.00000000	0
1811	38	0.00000000	0
1812	4	0.00000000	0
1813	1	0.00000000	0
1814	1	0.00000000	0
1815	5	0.00000000	0
1816	1	0.00000000	0
1817	1	0.00000000	0
1818	2	0.00000000	0
1819	1	0.00000000	0
1820	1	0.00000000	0
1821	1	0.00000000	0
1822	5	0.00000000	0
1823	5	0.00000000	0
1824	1	0.00000000	0
1825	1	0.00000000	0
1826	1	0.00000000	0
1827	28	0.00000000	0
1828	1	0.00000000	0
1829	1	0.00000000	0
1830	62	0.00000000	0
1831	1	0.00000000	0
1832	1	0.00000000	0
1833	19	0.00000000	0
1834	1	0.00000000	0
1835	1	0.00000000	0
1836	39	0.00000000	0
1837	1	0.00000000	0
1838	1	0.00000000	0
1839	3	0.00000000	0
1840	1	0.00000000	0
1841	1	0.00000000	0
1842	1	0.00000000	0
1843	28	0.00000000	0
1844	1	0.00000000	0
1845	1	0.00000000	0
1846	37	0.00000000	0
1847	16	0.00000000	0
1848	1	0.00000000	0
1849	1	0.00000000	0
1850	5	0.00000000	0
1851	1	0.00000000	0
1852	1	0.00000000	0
1853	25	0.00000000	0
1854	1	0.00000000	0
1855	1	0.00000000	0
1856	22	0.00000000	0
1857	309	0.00000000	0
1858	1	37.00000000	37
1859	2	74.00000000	37
1860	7	0.00000000	0
1861	1	0.00000000	0
1862	1	0.00000000	0
1863	1	1.00000000	1
1864	1	37.00000000	37
1865	2	0.00000000	0
1866	1	0.00000000	0
1867	3	111.00000000	37
1868	20	0.00000000	0
1869	1	0.00000000	0
1870	2	71.50000000	35.75
1871	2	74.00000000	37
1872	6	223.00000000	37.16666667
1873	3	0.00000000	0
1874	24	0.00000000	0
1875	3	3.00000000	1
1876	3	114.00000000	38
1877	1	2.00000000	2
1878	1	2.00000000	2
1879	1	2.00000000	2
1880	1	0.00000000	0
1881	2	4.00000000	2
1882	1	2.00000000	2
1883	9	359.00000000	39.88888889
1884	20	594.50000000	29.725
1885	1	31.00000000	31
1886	2	0.00000000	0
1887	1	0.00000000	0
1888	17	561.00000000	33
1889	5	217.00000000	43.4
1890	40	2168.50000000	54.2125
1891	1	0.00000000	0
1892	2	102.00000000	51
1893	3	154.00000000	51.33333333
1894	3	0.00000000	0
1895	1	52.00000000	52
1896	5	261.50000000	52.3
1897	5	0.00000000	0
1898	1	53.00000000	53
1899	2	106.00000000	53
1900	2	0.00000000	0
1901	1	52.00000000	52
1902	2	104.00000000	52
1903	2	0.00000000	0
1904	1	52.00000000	52
1905	1	52.00000000	52
1906	1	0.00000000	0
1907	38	2067.00000000	54.39473684
1908	1	13.00000000	13
1909	1	37.00000000	37
1910	23	1150.50000000	50.02173913
1911	3	0.00000000	0
1912	3	148.50000000	49.5
1913	1	49.00000000	49
1914	2	0.00000000	0
1915	2	96.50000000	48.25
1916	3	144.00000000	48
1917	2	0.00000000	0
1918	42	0.00000000	0
1919	2	96.00000000	48
1920	1	49.00000000	49
1921	1	0.00000000	0
1922	1	48.00000000	48
1923	2	93.50000000	46.75
1924	1	46.00000000	46
1925	1	0.00000000	0
1926	1	47.00000000	47
1927	1	47.00000000	47
1928	1	44.00000000	44
1929	1	44.00000000	44
1930	12	144.00000000	12
1931	1	0.00000000	0
1932	1	12.00000000	12
1933	48	243.00000000	5.0625
1934	212	19.00000000	0.08962264151
1935	18	0.00000000	0
1936	1019	0.00000000	0
1937	151	0.00000000	0
1938	16	554.50000000	34.65625
1939	20	0.00000000	0
1940	27	1065.00000000	39.44444444
1941	1	40.00000000	40
1942	1	0.00000000	0
1943	48	1788.50000000	37.26041667
1944	1	0.00000000	0
1945	1	34.00000000	34
1946	3	0.00000000	0
1947	3	102.00000000	34
1948	1	33.00000000	33
1949	2	0.00000000	0
1950	2	64.00000000	32
1951	2	64.00000000	32
1952	1	0.00000000	0
1953	1	31.00000000	31
1954	2	63.50000000	31.75
1955	5	0.00000000	0
1956	5	151.50000000	30.3
1957	1	30.00000000	30
1958	1	0.00000000	0
1959	10	315.00000000	31.5
1960	1	31.00000000	31
1961	3	0.00000000	0
1962	1	31.00000000	31
1963	1	29.00000000	29
1964	1	0.00000000	0
1965	1	30.00000000	30
1966	2	0.00000000	0
1967	2	60.00000000	30
1968	2	60.00000000	30
1969	1	0.00000000	0
1970	1	29.00000000	29
1971	1	29.00000000	29
1972	1	0.00000000	0
1973	1	29.00000000	29
1974	2	56.00000000	28
1975	2	0.00000000	0
1976	1	28.00000000	28
1977	2	54.00000000	27
1978	2	0.00000000	0
1979	1	27.00000000	27
1980	1	27.00000000	27
1981	1	0.00000000	0
1982	1	26.00000000	26
1983	2	52.00000000	26
1984	1	0.00000000	0
1985	2	52.00000000	26
1986	1	26.00000000	26
1987	2	0.00000000	0
1988	1	26.00000000	26
1989	1	27.00000000	27
1990	1	0.00000000	0
1991	3	81.00000000	27
1992	3	81.00000000	27
1993	3	0.00000000	0
1994	2	54.00000000	27
1995	1	27.00000000	27
1996	1	0.00000000	0
1997	1	28.00000000	28
1998	4	112.00000000	28
1999	1	0.00000000	0
2000	1	27.00000000	27
2001	1	27.00000000	27
2002	1	0.00000000	0
2003	2	54.00000000	27
2004	2	56.00000000	28
2005	1	28.00000000	28
2006	1	28.00000000	28
2007	1	0.00000000	0
2008	2	58.00000000	29
2009	1	29.00000000	29
2010	1	0.00000000	0
2011	2	56.00000000	28
2012	1	26.00000000	26
2013	1	0.00000000	0
2014	1	27.00000000	27
2015	2	0.00000000	0
2016	1	27.00000000	27
2017	2	54.00000000	27
2018	2	52.00000000	26
2019	3	0.00000000	0
2020	3	79.50000000	26.5
2021	1	26.00000000	26
2022	1	0.00000000	0
2023	1	26.00000000	26
2024	1	26.00000000	26
2025	1	0.00000000	0
2026	2	52.00000000	26
2027	1	0.00000000	0
2028	1	26.00000000	26
2029	1	26.00000000	26
2030	1	0.00000000	0
2031	2	54.00000000	27
2032	2	0.00000000	0
2033	1	27.00000000	27
2034	1	28.00000000	28
2035	1	0.00000000	0
2036	1	28.00000000	28
2037	2	55.00000000	27.5
2038	2	0.00000000	0
2039	1	27.00000000	27
2040	1	27.00000000	27
2041	2	0.00000000	0
2042	30	761.50000000	25.38333333
2043	3	75.00000000	25
2044	3	0.00000000	0
2045	1	25.00000000	25
2046	1	25.00000000	25
2047	1	0.00000000	0
2048	1	25.00000000	25
2049	7	175.00000000	25
2050	7	0.00000000	0
2051	1	25.00000000	25
2052	1	25.00000000	25
2053	1	0.00000000	0
2054	1	25.00000000	25
2055	5	130.00000000	26
2056	5	0.00000000	0
2057	3	78.00000000	26
2058	2	52.00000000	26
2059	2	0.00000000	0
2060	2	52.00000000	26
2061	4	104.00000000	26
2062	4	0.00000000	0
2063	23	652.00000000	28.34782609
2064	1	27.00000000	27
2065	1	0.00000000	0
2066	19	524.50000000	27.60526316
2067	1	29.00000000	29
2068	1	0.00000000	0
2069	12	369.00000000	30.75
2070	1	31.00000000	31
2071	1	0.00000000	0
2072	62	1845.50000000	29.76612903
2073	1	31.00000000	31
2074	1	0.00000000	0
2075	4	122.50000000	30.625
2076	2	60.00000000	30
2077	2	61.00000000	30.5
2078	1	31.00000000	31
2079	2	59.00000000	29.5
2080	3	85.00000000	28.33333333
2081	3	0.00000000	0
2082	1	28.00000000	28
2083	2	58.00000000	29
2084	2	0.00000000	0
2085	1	29.00000000	29
2086	1	29.00000000	29
2087	1	0.00000000	0
2088	1	27.00000000	27
2089	1	27.00000000	27
2090	1	0.00000000	0
2091	1	28.00000000	28
2092	3	0.00000000	0
2093	26	744.50000000	28.63461538
2094	1	0.00000000	0
2095	1	27.00000000	27
2096	1	27.00000000	27
2097	1	0.00000000	0
2098	1	28.00000000	28
2099	3	84.00000000	28
2100	3	0.00000000	0
2101	53	1488.50000000	28.08490566
2102	2	58.00000000	29
2103	1	1.00000000	1
2104	1	1.00000000	1
2105	1	29.00000000	29
2106	2	58.00000000	29
2107	525	0.00000000	0
2108	1	29.00000000	29
2109	2	0.00000000	0
2110	2	58.00000000	29
2111	1	27.00000000	27
2112	1	0.00000000	0
2113	30	791.00000000	26.36666667
2114	1	22.00000000	22
2115	1	0.00000000	0
2116	21	501.00000000	23.85714286
2117	1	0.00000000	0
2118	3	66.00000000	22
2119	1	22.00000000	22
2120	1	24.00000000	24
2121	2	48.00000000	24
2122	2	0.00000000	0
2123	2	48.00000000	24
2124	1	24.00000000	24
2125	1	0.00000000	0
2126	2	48.00000000	24
2127	2	48.00000000	24
2128	2	0.00000000	0
2129	1	25.00000000	25
2130	2	0.00000000	0
2131	1	25.00000000	25
2132	2	6.00000000	3
2133	2	4.00000000	2
2134	2	46.00000000	23
2135	1	23.00000000	23
2136	1	0.00000000	0
2137	1	23.00000000	23
2138	1	23.00000000	23
2139	1	0.00000000	0
2140	3	69.00000000	23
2141	2	46.00000000	23
2142	2	0.00000000	0
2143	1	23.00000000	23
2144	3	0.00000000	0
2145	3	0.00000000	0
2146	1	23.00000000	23
2147	4	0.00000000	0
2148	3	72.00000000	24
2149	2	48.00000000	24
2150	1	0.00000000	0
2151	1	24.00000000	24
2152	1	23.00000000	23
2153	1	0.00000000	0
2154	1	23.00000000	23
2155	1	0.00000000	0
2156	3	69.00000000	23
2157	1	23.00000000	23
2158	2	0.00000000	0
2159	10	234.50000000	23.45
2160	1	0.00000000	0
2161	2	0.00000000	0
2162	1	23.00000000	23
2163	1	23.00000000	23
2164	2	45.00000000	22.5
2165	2	0.00000000	0
2166	1	22.00000000	22
2167	1	22.00000000	22
2168	1	0.00000000	0
2169	1	22.00000000	22
